"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Nicotinamide","Rising",-1.1249110296171,0.237209302325581,0.237209302325581,"anti_aging",1.1249110296171,"Brain",95,3.05514135848818e-06,136,0.00526315789473684,0.00210084033613445,0.00336576735957541,145
"Iloperidone","Rising",-1.06255113100578,0.312611012433393,0.312611012433393,"anti_aging",1.06255113100578,"Brain",108,3.65287128296866e-06,122,0.00398936170212766,0.00294908491629803,0.00336519563062988,146
"Hydrocortisone","Rising",-1.01296977675994,0.426850258175559,0.426850258175559,"anti_aging",1.01296977675994,"Brain",126,3.97197258147639e-06,111,0.00265957446808511,0.0037656704323371,0.0033232320466363,147
"Vinblastine","Rising",1.13248364534904,0.239717978848414,0.239717978848414,"posi_aging",1.13248364534904,"Brain",91,2.80734557201214e-06,146,0.00572831423895254,0.00159454953975502,0.00324805541943403,148
"Drospirenone","Rising",1.13434128283521,0.2,0.2,"posi_aging",1.13434128283521,"Brain",89,2.62113434027087e-06,150,0.0059765718383935,0.00141093474426808,0.00323718958191825,149
"Budesonide","Rising",-0.991353664459748,0.487883683360259,0.487883683360259,"anti_aging",0.991353664459748,"Brain",132,3.97197258147639e-06,110,0.00229690522243714,0.00384800384800385,0.00322756439777716,150
"Procainamide","Rising",-1.17401195888604,0.168503937007874,0.168503937007874,"anti_aging",1.17401195888604,"Brain",82,2.12809923700854e-06,170,0.0069408406850026,0.000622471210706505,0.00314981900042494,151
"Verapamil","Rising",-1.10693154422005,0.248713550600343,0.248713550600343,"anti_aging",1.10693154422005,"Brain",98,3.01706813211045e-06,139,0.00493920972644377,0.00194130409957748,0.003140466350324,152
"Imipramine","Rising",0.963346438077351,0.577079107505071,0.577079107505071,"posi_aging",0.963346438077351,"Brain",142,4.11454012366914e-06,108,0.00176056338028169,0.0040172447579855,0.00311457220690398,153
"Rimonabant","Rising",0.858341956845493,0.779126213592233,0.779126213592233,"posi_aging",0.858341956845493,"Brain",170,4.3978863139329e-06,103,0.000594493116395495,0.0044691015564802,0.00291925818044632,154
"Gabapentin","Rising",1.05772787625368,0.349565217391304,0.349565217391304,"posi_aging",1.05772787625368,"Brain",113,3.37959790330907e-06,130,0.00357748070043306,0.00244200244200244,0.00289619374537469,155
"Naloxone","Rising",1.08765636608082,0.297474991383934,0.297474991383934,"posi_aging",1.08765636608082,"Brain",103,2.88209510839201e-06,141,0.00444123115058872,0.00183871815077489,0.00287972335070042,156
"Scopolamine","Rising",-1.0291787284565,0.3718820861678,0.3718820861678,"anti_aging",1.0291787284565,"Brain",119,3.56563964410148e-06,127,0.00312891113892365,0.0026246719160105,0.00282636760517576,157
"Talazoparib","Rising",-0.756651414670486,0.905679513184584,0.905679513184584,"anti_aging",0.756651414670486,"Brain",183,4.42107210367926e-06,102,0.000174398325776073,0.00456478887851437,0.00280863265741905,158
"Lisuride","Rising",-0.982948618484573,0.551334702258727,0.551334702258727,"anti_aging",0.982948618484573,"Brain",137,3.72242454709226e-06,121,0.00201894704146607,0.00301718483536665,0.00261788971780642,159
"Lacidipine","Rising",0.657605385270361,0.979910714285714,0.979910714285714,"posi_aging",0.657605385270361,"Brain",188,4.31966858561498e-06,105,2.82933454051609e-05,0.00428319475938524,0.00258123419379321,160
"Sulfasalazine","Rising",-0.907234051269833,0.667752442996743,0.667752442996743,"anti_aging",0.907234051269833,"Brain",158,3.96275071089929e-06,113,0.00104363048747643,0.00360537528679122,0.0025806773670653,161
"Disopyramide","Rising",1.10417830449551,0.26644370122631,0.26644370122631,"posi_aging",1.10417830449551,"Brain",99,2.22875000324102e-06,158,0.00483558994197292,0.00107159600830487,0.00257719358177209,162
"Methylprednisolone","Rising",0.866885475863637,0.777015437392796,0.777015437392796,"posi_aging",0.866885475863637,"Brain",167,3.97197258147639e-06,112,0.000700726207160148,0.00368480725623583,0.00249117483660556,163
"Physostigmine","Rising",0.986971862192313,0.48698315467075,0.48698315467075,"posi_aging",0.986971862192313,"Brain",134,3.50037055282238e-06,129,0.00218323277230867,0.00250194823838235,0.00237446205195288,164
"Trifluoperazine","Rising",1.0356933762316,0.374005305039788,0.374005305039788,"posi_aging",1.0356933762316,"Brain",117,2.85471320972434e-06,144,0.00327332242225859,0.0016901822457378,0.00232343831634612,165
"Albendazole","Rising",-1.05534591893478,0.319230769230769,0.319230769230769,"anti_aging",1.05534591893478,"Brain",115,2.71483747021445e-06,148,0.00342275670675301,0.0015015015015015,0.0022700035836021,166
"Edoxudine","Rising",-1.13145732597251,0.23972602739726,0.23972602739726,"anti_aging",1.13145732597251,"Brain",92,9.99430554747668e-07,189,0.00560823311748381,2.79947369894458e-05,0.00226009008918719,167
"Erythromycin","Rising",-1.07847013781606,0.288770053475936,0.288770053475936,"anti_aging",1.07847013781606,"Brain",105,2.1678273682162e-06,163,0.00425531914893617,0.000876424189307625,0.00222798217315904,168
"Sertindole","Rising",1.06241428764357,0.294964028776978,0.294964028776978,"posi_aging",1.06241428764357,"Brain",109,2.20291462663996e-06,161,0.00390396252195979,0.000953038220118965,0.0021334079408553,169
"Progesterone","Rising",0.985890100200944,0.505730659025788,0.505730659025788,"posi_aging",0.985890100200944,"Brain",135,2.881207319456e-06,142,0.00212765957446809,0.00178850883076235,0.00192416912824465,170
"Risperidone","Rising",-1.07910275633307,0.268774703557312,0.268774703557312,"anti_aging",1.07910275633307,"Brain",104,1.80740368603423e-06,184,0.00434738134206219,0.000172532781228433,0.00184247220556194,171
"Flupentixol","Rising",0.798042842128332,0.86231884057971,0.86231884057971,"posi_aging",0.798042842128332,"Brain",179,3.5995794492776e-06,124,0.000297159158445264,0.00281618023553507,0.00180857180469915,172
"Vincristine","Rising",0.934021757425111,0.616591928251121,0.616591928251121,"posi_aging",0.934021757425111,"Brain",150,3.0486178943602e-06,137,0.00138297872340426,0.00204688525856409,0.00178132264450016,173
"Mecamylamine","Rising",0.696201433382429,0.944672131147541,0.944672131147541,"posi_aging",0.696201433382429,"Brain",187,3.53905309581071e-06,128,5.68892934349755e-05,0.00256283068783069,0.0015604541300724,174
"Cisapride","Rising",-1.01814967347149,0.438967136150235,0.438967136150235,"anti_aging",1.01814967347149,"Brain",123,2.11618026955168e-06,171,0.00285417747794499,0.000587889476778365,0.00149440467724502,175
"Testosterone","Rising",0.96325187109622,0.523809523809524,0.523809523809524,"posi_aging",0.96325187109622,"Brain",143,2.51854387909801e-06,152,0.00171105490254426,0.00132275132275132,0.0014780727546685,176
"Quinidine","Rising",0.977110851306069,0.496677740863787,0.496677740863787,"posi_aging",0.977110851306069,"Brain",139,2.29826499581168e-06,157,0.00191336292667993,0.00111212213123041,0.00143261844941022,177
"Trimipramine","Rising",1.0011909514474,0.450643776824034,0.450643776824034,"posi_aging",1.0011909514474,"Brain",131,1.97373664165591e-06,181,0.00235504304044177,0.000263088660878716,0.00109987041270394,178
"Eplerenone","Rising",-0.888649148439011,0.776315789473684,0.776315789473684,"anti_aging",0.888649148439011,"Brain",162,2.43667951702762e-06,154,0.000886524822695035,0.00123685837971552,0.00109672495690733,179
"Cinnarizine","Rising",0.927370877495433,0.632321041214751,0.632321041214751,"posi_aging",0.927370877495433,"Brain",153,2.10317692396983e-06,172,0.00125156445556946,0.000553709856035438,0.000832851695849047,180
"Loratadine","Rising",0.914940894553368,0.669789227166276,0.669789227166276,"posi_aging",0.914940894553368,"Brain",155,2.08267736360578e-06,176,0.00116678105696637,0.000420875420875421,0.000719237675311801,181
"Minaprine","Rising",-0.954182535596455,0.54786150712831,0.54786150712831,"anti_aging",0.954182535596455,"Brain",147,1.75826890668675e-06,185,0.00151975683890578,0.000143000143000143,0.000693702821362396,182
"Fluvoxamine","Rising",-0.891585171011169,0.76271186440678,0.76271186440678,"anti_aging",0.891585171011169,"Brain",161,2.08860131667609e-06,174,0.000925069380203515,0.000486529222161406,0.00066194528537825,183
"Thiothixene","Rising",0.958951382690388,0.623188405797101,0.623188405797101,"posi_aging",0.958951382690388,"Brain",146,1.66517745422579e-06,188,0.00156659865928301,5.62872903298435e-05,0.000660411837911109,184
"Vernakalant","Rising",-0.745710358119992,0.924317617866005,0.924317617866005,"anti_aging",0.745710358119992,"Brain",185,2.19934409106093e-06,162,0.000115008625646924,0.000914494741655235,0.000594700295251911,185
"Prazosin","Rising",0.811681726127895,0.908653846153846,0.908653846153846,"posi_aging",0.811681726127895,"Brain",178,2.14977754549376e-06,166,0.000328711451111643,0.000764964620386308,0.000590463352676441,186
"Paroxetine","Rising",0.709500899732046,0.959550561797753,0.959550561797753,"posi_aging",0.709500899732046,"Brain",186,2.16372566760647e-06,164,8.57927247769396e-05,0.000838817911988644,0.000537607837103962,187
"Remoxipride","Rising",0.870367959454219,0.71356783919598,0.71356783919598,"posi_aging",0.870367959454219,"Brain",166,1.95081152226492e-06,182,0.0007369905152525,0.00023257166114309,0.000434339202786854,188
