"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Dinoprostone","Declining",0.738260708138244,0.930810810810811,0.930810810810811,"anti_aging",0.738260708138244,"Colon",168,1.00252145855539e-05,68,0.000206440957886044,0.00901054063243795,0.00548890076261719,113
"Tirofiban","Declining",1.05164142771413,0.382093316519546,0.382093316519546,"anti_aging",1.05164142771413,"Colon",92,7.65488643744526e-06,90,0.00515204825332998,0.00539499036608863,0.00529781352098517,114
"Hydrocortisone","Declining",1.1126691959689,0.256218905472637,0.256218905472637,"anti_aging",1.1126691959689,"Colon",74,6.7491014944624e-06,107,0.00781127948758007,0.00361946950461887,0.00529619349780335,115
"Budesonide","Declining",-1.10579983575675,0.247005988023952,0.247005988023952,"posi_aging",1.10579983575675,"Colon",75,6.7491014944624e-06,106,0.00763005780346821,0.00370814701712291,0.00527691133166103,116
"Etomidate","Declining",1.08211618187182,0.291780821917808,0.291780821917808,"anti_aging",1.08211618187182,"Colon",85,7.25579152727287e-06,98,0.00605236314178851,0.0044827179426684,0.00511057602231644,117
"Ziprasidone","Declining",1.16721343843866,0.166172106824926,0.166172106824926,"anti_aging",1.16721343843866,"Colon",63,5.0183373894551e-06,134,0.0101844205890449,0.00172547666292813,0.00510905423337483,118
"Ibuprofen","Declining",-1.14994099823864,0.207547169811321,0.207547169811321,"posi_aging",1.14994099823864,"Colon",66,5.27229078065416e-06,126,0.00945874934314241,0.00220203688411781,0.00510472186772765,119
"Dicoumarol","Declining",1.08878779023228,0.274744027303754,0.274744027303754,"anti_aging",1.08878779023228,"Colon",83,6.19553019526609e-06,109,0.00633748868305592,0.00344699581057432,0.00460319295956696,120
"Roflumilast","Declining",0.933762957141141,0.603719599427754,0.603719599427754,"anti_aging",0.933762957141141,"Colon",130,8.63419924584281e-06,83,0.00195642507781236,0.00633748868305592,0.0045850632409585,121
"Molsidomine","Declining",-0.984158454846035,0.50936329588015,0.50936329588015,"posi_aging",0.984158454846035,"Colon",111,7.54060040225397e-06,91,0.00328073738478363,0.00527218446293591,0.004475605631675,122
"Dexamethasone","Declining",0.827241977287736,0.906382978723404,0.906382978723404,"anti_aging",0.827241977287736,"Colon",156,8.90002715135953e-06,79,0.000666963094708759,0.00695104997439087,0.00443741522251802,123
"Remoxipride","Declining",1.12229183939778,0.263694267515924,0.263694267515924,"anti_aging",1.12229183939778,"Colon",69,4.64803295160787e-06,145,0.00879617994470973,0.00115606936416185,0.004212113596381,124
"Flunisolide","Declining",1.15505554771448,0.200348432055749,0.200348432055749,"anti_aging",1.15505554771448,"Colon",65,3.19454787162347e-06,163,0.00969319697643397,0.000390084754778539,0.00411132964344071,125
"Lacidipine","Declining",-0.959627064793844,0.59,0.59,"posi_aging",0.959627064793844,"Colon",120,7.44401230458667e-06,94,0.00260115606936416,0.00491944410281638,0.00399212888943549,126
"Warfarin","Declining",0.91393301984319,0.645833333333333,0.645833333333333,"anti_aging",0.91393301984319,"Colon",135,7.73183259746356e-06,89,0.00166987797045601,0.00552055595245827,0.00398028475965737,127
"Loxapine","Declining",-1.09879137217979,0.264116575591985,0.264116575591985,"posi_aging",1.09879137217979,"Colon",78,5.0297967896708e-06,133,0.00711427301022677,0.00178191142596375,0.00391485605966896,128
"Quetiapine","Declining",1.09783900142734,0.283660130718954,0.283660130718954,"anti_aging",1.09783900142734,"Colon",80,4.98347805612533e-06,135,0.00679190751445087,0.00166987797045601,0.00371868978805395,129
"Diazoxide","Declining",1.05503697690568,0.338645418326693,0.338645418326693,"anti_aging",1.05503697690568,"Colon",89,5.34141442016781e-06,122,0.00552055595245827,0.00246375438264001,0.00368647501056731,130
