"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Lamotrigine","Rising",-1.06894626916671,0.343601895734597,0.343601895734597,"anti_aging",1.06894626916671,"Heart",88,8.36622591576415e-06,39,0.00544365813826892,0.0198065407646246,0.0140613877140823,60
"Eflornithine","Rising",-0.989554978925894,0.48159509202454,0.48159509202454,"anti_aging",0.989554978925894,"Heart",106,8.65053444416209e-06,38,0.00350242910405604,0.0204853450992751,0.0136921787011875,61
"Procaine","Rising",-1.20702740419263,0.130742049469965,0.130742049469965,"anti_aging",1.20702740419263,"Heart",39,5.16296712355046e-06,65,0.0198065407646246,0.00948871487793644,0.0136158452326117,62
"Topiramate","Rising",-1.07228698106995,0.314553990610329,0.314553990610329,"anti_aging",1.07228698106995,"Heart",86,6.92713833481603e-06,42,0.00570951121013786,0.0179640718562874,0.0130622475978276,63
"Lovastatin","Rising",-1.23257522903714,0.124804992199688,0.124804992199688,"anti_aging",1.23257522903714,"Heart",35,4.4246166938352e-06,80,0.0227544910179641,0.00658682634730539,0.0130538922155689,64
"Methotrexate","Rising",1.25926083702624,0.126903553299492,0.126903553299492,"posi_aging",1.25926083702624,"Heart",29,3.02167941630202e-06,117,0.0287012182531489,0.00261016428681099,0.0130465858733461,65
"Disopyramide","Rising",0.782971878567889,0.857630979498861,0.857630979498861,"posi_aging",0.782971878567889,"Heart",157,8.70426770944116e-06,37,0.000419543079446204,0.021200841560123,0.0128883221678523,66
"Olaparib","Rising",1.20909782569386,0.141104294478528,0.141104294478528,"posi_aging",1.20909782569386,"Heart",38,4.61501361902909e-06,74,0.0204853450992751,0.0076064088040136,0.0127579833221182,67
"Propoxycaine","Rising",1.11080817343727,0.244897959183673,0.244897959183673,"posi_aging",1.11080817343727,"Heart",73,6.62363488121028e-06,47,0.00779263391026167,0.0154159765575233,0.0123666394986186,68
"Phenytoin","Rising",1.01330411517604,0.42433234421365,0.42433234421365,"posi_aging",1.01330411517604,"Heart",99,6.73863065287843e-06,43,0.0041734712393395,0.0174070463723715,0.0121136163191587,69
"Sulindac","Rising",0.877045526342127,0.722488038277512,0.722488038277512,"posi_aging",0.877045526342127,"Heart",138,7.1361998492975e-06,40,0.00130174433741213,0.0191616766467066,0.0120177037229888,70
"Ranitidine","Rising",1.22428027112052,0.132696390658174,0.132696390658174,"posi_aging",1.22428027112052,"Heart",36,4.110950873781e-06,91,0.0219560878243513,0.00506678949792722,0.0118225088284969,71
"Ranolazine","Rising",0.896461694329584,0.678294573643411,0.678294573643411,"posi_aging",0.896461694329584,"Heart",134,7.02726344971885e-06,41,0.00151934936097953,0.0185482693150285,0.0117367013334089,72
"Phenazopyridine","Rising",-1.10586896731242,0.259581881533101,0.259581881533101,"anti_aging",1.10586896731242,"Heart",76,6.36574031499405e-06,50,0.00724866057358966,0.0141317365269461,0.0113785061456035,73
"Carmustine","Rising",-1.18384860930183,0.174892703862661,0.174892703862661,"anti_aging",1.18384860930183,"Heart",49,4.95598618237351e-06,68,0.0145423438836612,0.00880591757661148,0.0111004880994314,74
"Doxorubicin","Rising",1.20074108966561,0.151702786377709,0.151702786377709,"posi_aging",1.20074108966561,"Heart",42,4.38264189803217e-06,82,0.0179640718562874,0.00628012268146634,0.0109537023513948,75
"Cyclobenzaprine","Rising",1.2387730068453,0.107512953367876,0.107512953367876,"posi_aging",1.2387730068453,"Heart",32,1.56926096483199e-06,149,0.0254491017964072,0.000763573524092754,0.0106377848330185,76
"Pomalidomide","Rising",1.01678803076997,0.415714285714286,0.415714285714286,"posi_aging",1.01678803076997,"Heart",98,6.4289917311317e-06,49,0.00427715996578272,0.0145423438836612,0.0104362703165098,77
"Hydroflumethiazide","Rising",1.08974748847644,0.294207317073171,0.294207317073171,"posi_aging",1.08974748847644,"Heart",79,6.02373792326281e-06,55,0.00674600166755097,0.0123026673924878,0.010080001102513,78
"Lenalidomide","Rising",-0.79292569546687,0.901926444833625,0.901926444833625,"anti_aging",0.79292569546687,"Heart",156,6.68663778471006e-06,45,0.000460617227084293,0.0163672654690619,0.0100046061722708,79
"Rucaparib","Rising",-1.17966848516386,0.167919799498747,0.167919799498747,"anti_aging",1.17966848516386,"Heart",51,4.61501361902909e-06,75,0.0137372314195139,0.0074251497005988,0.00994998238816485,80
"Carbamazepine","Rising",0.83366317179592,0.772151898734177,0.772151898734177,"posi_aging",0.83366317179592,"Heart",151,6.67057235088392e-06,46,0.000674148391957807,0.015881280916428,0.00979842790663993,81
